,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15
LHX8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019568788501026693
LHX9,0.0,0.0,0.0014382287534491485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIF,0.0,0.0,0.0,0.003173583911298266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIFR,0.0,0.0,0.0,0.0031994868029563833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LILRA2,0.0,0.0,0.0,0.0,0.0,0.0020836266292368565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LILRA5,0.0,0.0022468202506584034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LILRA6,0.0014751383623131564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LILRB4,0.0,0.002918683019958641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIMCH1,0.0,0.0,0.0,0.004051723917387044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIMS2,0.0018497593834239147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIPF,0.00013026912948471323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIPG,0.0,0.0,0.0,0.0025391229600673347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIPH,0.0,0.0025740680323079654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIX1,0.0,0.0,0.0,0.0,0.0007731775183414251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMCD1,0.002001662215415647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMO2,0.0017174669580212788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMO3,0.0,0.0,0.0,0.0,0.0,0.0029230657704244264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMO7,0.0,0.0036572854808917315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMOD1,0.0015152930043765447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMX1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003996660472381568,0.0,0.0,0.0,0.0,0.0
LOR,0.0,0.0,0.0005323255480533483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOX,0.001659258290844119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOXL2,0.0,0.0,0.0,0.003521833899146292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPCAT1,0.0,0.003884795879506325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPHN2,0.0018692141518654789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPIN2,0.0,0.0,0.0,0.003643993215361118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPL,0.0,0.002650483738712867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPXN,0.0017974649658529904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRG1,0.0,0.0,0.0,0.0,0.0,0.0027444616978313263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRIG3,0.0017660260600514228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRMP,0.001493192387426928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC10B,0.0,0.0,0.002724945987273937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC23,0.001750929159740769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC32,0.0019526361989429058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC36,0.0,0.0,0.0,0.0,0.0,0.0018695643951730674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004431591862554613,0.0,0.0,0.0,0.0,0.0,0.0
LRRC4,0.0,0.0,0.0,0.0,0.0,0.0021800202978275443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC46,0.0,0.0,0.0,0.0,0.0,0.0019877582667420304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC48,0.0,0.0,0.0,0.0,0.0,0.0021408849936858207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC55,0.0,0.0,0.0009475123391433855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRK2,0.0,0.0,0.0,0.0,0.0,0.0026827382315675343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRN4,0.0,0.0,0.0032776238290081693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRTM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009668471088847594,0.0,0.0,0.0,0.0,0.0
LRRTM3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017236271579004067,0.0,0.0,0.0,0.0,0.0
LSP1,0.0021546545144401075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LST1,0.0020587814155600794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LST3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015555570585092354,0.0,0.0,0.0,0.0
LTB,0.0,0.0,0.0,0.0035793958806087755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LTB4R,0.0,0.0024522494873572944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LTBP2,0.002005241892808895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LTBP4,0.0023473345410853583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LTF,0.0,0.0,0.0,0.00374536626049227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUZP6,0.0009805203294548307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LY6D,0.0,0.0,0.0,0.0,0.009305702672459946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LY6G6C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014229754576704773,0.0,0.0,0.0,0.0,0.0,0.0
LY6G6D,0.0,0.0,0.0007091643664805864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LY6H,0.0,0.0,0.002298000093168278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LY6K,0.0,0.0021875236473117426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LY86,0.001621905135436316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004585511676822876,0.0,0.0,0.0,0.0
LYNX1,0.0,0.0,0.0,0.003046627763294899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYPD1,0.0,0.0,0.0,0.0,0.0,0.0020518456104372017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYPD2,0.0,0.0,0.001767935911079472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYPD3,0.0,0.0,0.004728063958665848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYPD6B,0.0,0.0,0.0,0.0,0.0,0.0021999819294703025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYVE1,0.0,0.0022947041186329033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017244719249487048,0.0
MACC1,0.0,0.0,0.0,0.0,0.0,0.0022272978464551296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MACROD2,0.0,0.0,0.0,0.0,0.0,0.0022223074385444397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076729542733857715,0.0,0.0,0.0,0.0
MAFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00634673469884292,0.0,0.0,0.0,0.0,0.0,0.0
MAFF,0.001887735091421848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAGEA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051827515400410674
MAGEA10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007080119705116664,0.0,0.0,0.0,0.0,0.0,0.0
MAGEA12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008098516893923331,0.0,0.0,0.0,0.0,0.0,0.0
MAGEA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009433208090175074,0.0,0.0,0.0,0.0,0.0,0.0
MAGEA2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008710250358872048,0.0,0.0,0.0,0.0,0.0,0.0
MAGEA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08548254620123204
MAGEA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0822381930184805
MAGEA6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013642351420021064,0.0,0.0,0.0,0.0,0.0,0.0
MAGEA8,0.0,0.0,0.0,0.0,0.0013487524614157994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAGEA9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03946515673500017,0.0,0.0
MAGEB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006937613613850202,0.0,0.0,0.0,0.0,0.0,0.0
MAGEC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004355125179436024,0.0,0.0,0.0,0.0,0.0,0.0
MAGEC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005787137608747789,0.0,0.0,0.0,0.0,0.0,0.0
MAGEC3,0.0,0.0,0.0004273981672985677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAGED4B,0.0,0.0,0.0,0.0,0.0,0.0027625847581385673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAL,0.0014975502555578382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MALL,0.0,0.0034816285973376074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAMDC2,0.0,0.0,0.0,0.0,0.0,0.0021976180520389232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAN1A1,0.0017901499729189624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MANSC4,0.0,0.0,0.0,0.0005577116426142861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAOA,0.0020858624532307368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAOB,0.0016203487539609908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAP1B,0.0,0.002271382442002836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAP1LC3C,0.0,0.0,0.0025616753646339548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAP2,0.001585797085208773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAP6,0.0012717193034881623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAPK15,0.0,0.0,0.0,0.003134569679418138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAPK4,0.0,0.0,0.002102165800638881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MARC2,0.001749061501970379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MARCH11,0.0,0.0,0.0,0.0,0.0010822187552416381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MARCH4,0.0,0.0,0.0,0.0005154995228751314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MARCH9,0.0018511601267517074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MARCO,0.0,0.0,0.0,0.0,0.0,0.0034055594194737273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MATN2,0.0,0.0,0.0,0.003420141065229237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MATN3,0.001328682865485062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MATN4,0.0,0.0,0.0,0.0,0.0021644375104832763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MB,0.0,0.0,0.0,0.0,0.0,0.0022288737647427155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBIP,0.0,0.003322346508013105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCCC1,0.0,0.0,0.0,0.004025501236943024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCF2L,0.0017112414321199783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDFI,0.0,0.0,0.0,0.003835226909330925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME1,0.0,0.0,0.0,0.003631201663925011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEDAG,0.0,0.0,0.0,0.0027332347531102657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEF2C,0.0,0.0025095612671609704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEP1A,0.0,0.0,0.0007069030005160437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEP1B,0.0,0.0,0.0,0.0,0.000437712681260153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEST,0.0,0.0033751924348450657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MET,0.0018488255545387198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
METTL11B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004803498003176843,0.0,0.0,0.0,0.0,0.0,0.0
METTL7A,0.0,0.003240224433922123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
METTL7B,0.0,0.0,0.0,0.0,0.0,0.002158745400945131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MFAP2,0.0,0.0,0.0,0.004233683736565673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MFAP4,0.002272316953974687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MFAP5,0.0,0.0021560145735668645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MFI2,0.0,0.0024088314723545094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MFNG,0.001696922722546987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MFSD2A,0.0,0.0,0.0,0.0,0.0,0.003170484941575456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MFSD4,0.0,0.0,0.0,0.003015928039848241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGAT3,0.0,0.0,0.003495167234797176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGAT4A,0.0,0.0,0.0,0.0035634064413136413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGLL,0.0,0.0033136629050125477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIA,0.0,0.0,0.0,0.0,0.006798907211804686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIEN1,0.002231384121173636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISP,0.0,0.0,0.0,0.0,0.0,0.002858978426729255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLKL,0.0017050159062186778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLPH,0.0,0.0,0.0,0.0,0.0,0.0036322289998382057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MME,0.0,0.0,0.0,0.0,0.0,0.0025138523217478827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMP1,0.0,0.0,0.004941536905718678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMP10,0.0,0.0,0.0,0.0,0.00837053699648681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMP11,0.0,0.0,0.005095762064500489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMP13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021257025369106636,0.0,0.0,0.0,0.0
MMP19,0.001762446382658175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMP20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001557139728960366,0.0,0.0,0.0,0.0,0.0,0.0
MMP28,0.0,0.0,0.0,0.0,0.0,0.0028145900616289112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMP3,0.0,0.0,0.0,0.0,0.00621184374691246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMP7,0.0,0.0,0.0,0.0,0.0,0.0032639894266389023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMP9,0.0,0.0,0.0,0.003985207849919285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMRN1,0.0,0.0019748994252695327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMRN2,0.0016312434242882667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MNDA,0.0017288285427911523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MORN5,0.0,0.0,0.0024870502878040464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOXD1,0.0,0.0,0.0,0.0036072175049823092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01967103349858309,0.0,0.0,0.0,0.0
MRC1,0.0,0.0,0.0034594376525574014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRC1L1,0.0,0.0,0.0,0.0,0.0,0.0027268639436199473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRGPRD,0.0,0.0,0.0,0.0,0.000341209097990198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MROH2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008203872660746531,0.0,0.0,0.0,0.0
MROH6,0.0,0.0027876846661216673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPS17,0.0,0.0028281254458099757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS4A1,0.0,0.0,0.0,0.0,0.009052955192467207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS4A12,0.0,3.4734412002227964e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS4A15,0.0,0.0,0.0,0.0,0.0,0.0022125892757709916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS4A4A,0.0018609653300462557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS4A7,0.0,0.0030154431676791336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS4A8,0.0,0.0,0.002924398465346602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSC,0.0,0.0,0.0,0.0030837232624596105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSLN,0.0,0.0,0.0,0.0,0.0,0.0032800112625626953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSMB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044663488729094286,0.0,0.0,0.0,0.0,0.0
MSMP,0.0,0.0,0.0,0.0,0.0,0.0009150832189917065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSR1,0.0,0.003052906712052965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSRB3,0.0016234615169116412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSTN,0.0002572698578712437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT-ATP8,0.003831811192250465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT-ND2,0.0036229447982618333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT-ND5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020274998319806125,0.0
MT-ND6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021056782646166984,0.0
MT1A,0.0,0.0,0.0,0.0,0.0,0.002341551922305127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT1E,0.0023807967428048486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT1F,0.0017896830584763648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT1G,0.0,0.002877001725555968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT1H,0.0,0.0017039710116521548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT1M,0.0,0.0,0.0,0.0,0.0,0.0026013157867089153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT1X,0.0,0.004122726601721586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT2A,0.002715107483704686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT3,0.0,0.0,0.0,0.0,0.006206099486003534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017509749747018227,0.0,0.0
MTMR7,0.0,0.0,0.0,0.0016731349278428583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTRNR2L2,0.0,0.0,0.0,0.001170746745189737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTTP,0.0,0.0,0.0,0.0,0.0028158366975554725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUC13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033053582090553535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUC15,0.0,0.0,0.0,0.0,0.0,0.002151653768650993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUC16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022487944432796555,0.0,0.0,0.0,0.0
MUC17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001073386063423699,0.0,0.0,0.0,0.0,0.0,0.0,0.0
